Sentence,Aspect,Sentiment,PartyLabel
$T$ informed his attorney of his noncitizen status and repeatedly asked him whether he would face deportation as a result of the criminal proceedings., his,0,0
$T$ informed his attorney of his noncitizen status and repeatedly asked him whether he would face deportation as a result of the criminal proceedings., attorney,0,0
$T$ informed his attorney of his noncitizen status and repeatedly asked him whether he would face deportation as a result of the criminal proceedings., him,0,0
His $T$ assured him there was nothing to worry about—the Government would not deport him if he pleaded guilty.,attorney,0,0
His $T$ assured him there was nothing to worry about—the Government would not deport him if he pleaded guilty.,his,1,0
His $T$ assured him there was nothing to worry about—the Government would not deport him if he pleaded guilty., him,1,0
His $T$ assured him there was nothing to worry about—the Government would not deport him if he pleaded guilty., he,1,0
$T$ efforts to find mitigating evidence by other means were enough to free them from further enquiry,defense counsel,1,1
$T$ efforts to find mitigating evidence by other means were enough to free them from further enquiry, them,1,1
$T$ is not a United States citizen,lee,0,0
"Moreover, $T$ claims, Ballew was biased against Churchill because of an incident in which Ballew apparently made an error and Churchill had to cover for her.",Churchill,-1,1
Elonis also cobbles together an assortment of older American authorities to prove $T$ point,his,1,0
Elonis also cobbles together an assortment of older American authorities to prove $T$ point,elonis,1,0
"a $T$ was ""in custody"" for Miranda purposes.",defendant,1,1
Everyone agrees that $T$ received objectively unreasonable representation.,lee,1,0
The $T$ frankly concedes,government,0,1
There is an obvious reason that the failure to examine $T$ prior conviction file fell below the level of reasonable performance.,Rompilla,-1,0
"$T$ had already distributed the report, a Business and Professions Code 805 Report, to Cedars-Sinai Medical Center in Los Angeles, which then denied respondent medical staff privileges there.",Petitioner,1,0
"Affirming, the Third Circuit agreed that $T$ Schedule C entries indicated her intent to exempt the equipment full value.",reilly,-1,1
"Affirming, the Third Circuit agreed that $T$ Schedule C entries indicated her intent to exempt the equipment full value.", her,-1,1
The Bankruptcy Court denied both Schwab motion to auction the equipment and $T$ conditional motion to dismiss her case.,reilly,-1,1
The Bankruptcy Court denied both Schwab motion to auction the equipment and $T$ conditional motion to dismiss her case., her,-1,1
"The state court conclusion that $T$ efforts to find mitigating evidence by other means were enough to free them from further enquiry fails to answer the considerations set out here, to the point of being objectively unreasonable.",defense counsel,-1,1
"The state court conclusion that $T$ efforts to find mitigating evidence by other means were enough to free them from further enquiry fails to answer the considerations set out here, to the point of being objectively unreasonable.", them,-1,1
"Because petitioner was unable to prove at the trial that there were other instances in Hattiesburg of a white person having been refused service while in the company of Negroes, [398 U.S. 144, 148] the District Court directed a verdict in favor of $T$.",respondent,1,1
"In consideration, $T$ agreed to accept liquidated damages of $28,000 in the event of a ruling by this Court that petitioner was not entitled to absolute immunity.",fitzgerald,1,1
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.",he,-1,0
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.",lee,-1,0
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.", his,-1,0
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.", counsel,-1,0
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.", he,-1,0
" At an evidentiary hearing, both Lee and his plea-stage counsel testified that “deportation was the determinative issue” to Lee in deciding whether to accept a plea, and Lee’s counsel acknowledged that although Lee’s defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, $T$ would have advised him to go to trial.", him,-1,0
$T$ prospects of acquittal at trial were grim,his,1,0
$T$ intended to exempt the equipment full value,she,0,1
$T$ brought this action for declaratory and injunctive relief charging,Respondents,1,1
the FDA approved $T$ application,wyeth,1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner $T$ say that they “had to kill her.”",catlett,-1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner $T$ say that they “had to kill her.”",Petitioner,-1,0
"Maurice Thomas testified that he saw the attack, identified some Petitioner as participants, and later overheard petitioner $T$ say that they “had to kill her.”", they,-1,0
"The gravamen of their complaint, which named the $T$ of Philadelphia and the Nominating Panel as defendant, was that Mayor Tate had violated the Equal Protection Clause of the Fourteenth Amendment by discriminating against Negroes in his appointments to the 1971 Panel.",Mayor,-1,0
Mitchell opened herself up to the full range of possible sentences when she was told during $T$ plea colloquy that the penalty for conspiring to distribute cocaine had a maximum of life imprisonment.,her,-1,0
Mitchell opened herself up to the full range of possible sentences when she was told during $T$ plea colloquy that the penalty for conspiring to distribute cocaine had a maximum of life imprisonment.,Mitchell,-1,0
Mitchell opened herself up to the full range of possible sentences when she was told during $T$ plea colloquy that the penalty for conspiring to distribute cocaine had a maximum of life imprisonment., she,-1,0
"This time, the physician assistant administered the drugs by the IV-push method, and Phenergan entered $T$ artery, either because the needle penetrated an artery directly or because the drug escaped from the vein into surrounding tissue (a phenomenon called ""perivascular extravasation"") where it came in contact with arterial blood.",levine,-1,1
"the Government explained the factual basis for the charges, the judge, having put $T$ under oath",petitioner,-1,0
"When a defendant claims that his counsel’s deficient performance deprived $T$ of a trial by causing him to accept a plea, the defendant can show prejudice by demonstrating a “reasonable probability that, but for counsel’s errors, he would not have pleaded guilty and would have insisted on going to trial.”",him,1,1
"When a defendant claims that his counsel’s deficient performance deprived $T$ of a trial by causing him to accept a plea, the defendant can show prejudice by demonstrating a “reasonable probability that, but for counsel’s errors, he would not have pleaded guilty and would have insisted on going to trial.”",defendant,1,1
"When a defendant claims that his counsel’s deficient performance deprived $T$ of a trial by causing him to accept a plea, the defendant can show prejudice by demonstrating a “reasonable probability that, but for counsel’s errors, he would not have pleaded guilty and would have insisted on going to trial.”", his,1,1
"When a defendant claims that his counsel’s deficient performance deprived $T$ of a trial by causing him to accept a plea, the defendant can show prejudice by demonstrating a “reasonable probability that, but for counsel’s errors, he would not have pleaded guilty and would have insisted on going to trial.”", counsel,-1,1
"When a defendant claims that his counsel’s deficient performance deprived $T$ of a trial by causing him to accept a plea, the defendant can show prejudice by demonstrating a “reasonable probability that, but for counsel’s errors, he would not have pleaded guilty and would have insisted on going to trial.”", him,1,1
"As evidence that Butterfield participated in the conspiracy to conceal his unlawful discharge and prevent $T$ reemployment, Fitzgerald cites communications between Butterfield and Haldeman in December 1969 and January 1970.",his,-1,0
"As evidence that Butterfield participated in the conspiracy to conceal his unlawful discharge and prevent $T$ reemployment, Fitzgerald cites communications between Butterfield and Haldeman in December 1969 and January 1970.",Butterfield,-1,0
"As evidence that Butterfield participated in the conspiracy to conceal his unlawful discharge and prevent $T$ reemployment, Fitzgerald cites communications between Butterfield and Haldeman in December 1969 and January 1970.", his,-1,0
"The lawyers also spoke with five members of Rompilla family (his former wife, two brothers, a sister-in-law, and his son), id., at 494, and $T$ testified that they developed a good relationship with the family in the course of their representation. Id., at 669, 729.",counsel,0,0
"The lawyers also spoke with five members of Rompilla family (his former wife, two brothers, a sister-in-law, and his son), id., at 494, and $T$ testified that they developed a good relationship with the family in the course of their representation. Id., at 669, 729.",Lawyers,0,0
"The lawyers also spoke with five members of Rompilla family (his former wife, two brothers, a sister-in-law, and his son), id., at 494, and $T$ testified that they developed a good relationship with the family in the course of their representation. Id., at 669, 729.", Rompilla,1,0
"The verdict of a jury must be sustained if there is substantial evidence, taking the view most favorable to the $T$, to support it.",government,1,1
$T$ never examined in spite of the professed unfamiliarity of the several family members with Rompilla childhood,trial counsel,-1,0
$T$ never examined in spite of the professed unfamiliarity of the several family members with Rompilla childhood,Rompilla,-1,0
"As the foregoing history of this case demonstrates, William Wayne $T$ is not a juvenile caught up in a legislative scheme that unthinkingly lumped him together with adults for purposes of determining that death was an appropriate penalty for him and for his crime.",thompson,-1,0
$T$ argument threatens to convert the Code goal of giving debtors a fresh start into a free pass.,reilly,-1,1
the $T$ was authorized to select any of the seven applicants deemed qualified for the job.,Agency Director,1,1
"Eventually, $T$ told the troopers he killed Dixie.",thompson,-1,0
"Eventually, $T$ told the troopers he killed Dixie.", he,-1,0
This is significant in relation to $T$ contention that he was deprived of the assistance of counsel contrary to the Sixth Amendment.,Glasser,1,0
This is significant in relation to $T$ contention that he was deprived of the assistance of counsel contrary to the Sixth Amendment., he,1,0
"According to $T$, petitioner worked two to three times a week, selling 1½ to 2 ounces of cocaine a day, from April 1992 to August 1992.",him,1,1
"Even if the President in this case ordered $T$ fired by means of a trumped-up reduction in force, knowing that such a discharge was contrary to the civil service laws, he would be absolutely immune from suit.",fitzgerald,-1,1
The court found credible the testimony indicating $T$ had been a drug courier on a regular basis.,petitioner,-1,0
The limited agreement between the parties left both $T$ and respondent with a considerable financial stake in the resolution of the question presented in this Court.,petitioner,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of $T$ Miranda rights.",his,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of $T$ Miranda rights.", he,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of $T$ Miranda rights.", him,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of $T$ Miranda rights.", his,-1,0
"Counsel agreed, while adding that $T$ poor physical condition constituted a third reason.",rita,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of $T$ equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",her,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of $T$ equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",petitioner,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of $T$ equal protection rights if she proves that she was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.", she,1,0
"Many who knew him saw his posts as threatening, however, including his boss, who fired him for threatening co-workers, and his wife, who sought and was granted a state court protection-from-abuse order against $T$.",him,-1,0
"Many who knew him saw his posts as threatening, however, including his boss, who fired him for threatening co-workers, and his wife, who sought and was granted a state court protection-from-abuse order against $T$.", him,-1,0
"Many who knew him saw his posts as threatening, however, including his boss, who fired him for threatening co-workers, and his wife, who sought and was granted a state court protection-from-abuse order against $T$.", his,-1,0
"The Court of Appeals finding of racial discrimination rests on ambiguous testimony as to a statement in 1969 by then $T$ Tate with regard to the 1969 School Board, not the 1971 Panel; the unawareness of certain organizations on the part of a city official who did not have final authority over the challenged appointments; and racial-composition percentage comparisons the [415 U.S. 605, 606] District Court correctly rejected as meaningless in the context of this case.",Mayor,1,0
"Challenging his conviction in a federal habeas corpus proceeding, Thompson maintained that the Alaska troopers gained his confession without according him the warnings Miranda v. Arizona, 384 U.S. 436 (1966), requires: that he could remain silent; that anything $T$ said could be used against him in court; and that he was entitled to an attorney, either retained or appointed.",he,1,0
"Challenging his conviction in a federal habeas corpus proceeding, Thompson maintained that the Alaska troopers gained his confession without according him the warnings Miranda v. Arizona, 384 U.S. 436 (1966), requires: that he could remain silent; that anything $T$ said could be used against him in court; and that he was entitled to an attorney, either retained or appointed.",his,1,0
"Challenging his conviction in a federal habeas corpus proceeding, Thompson maintained that the Alaska troopers gained his confession without according him the warnings Miranda v. Arizona, 384 U.S. 436 (1966), requires: that he could remain silent; that anything $T$ said could be used against him in court; and that he was entitled to an attorney, either retained or appointed.", his,1,0
"Challenging his conviction in a federal habeas corpus proceeding, Thompson maintained that the Alaska troopers gained his confession without according him the warnings Miranda v. Arizona, 384 U.S. 436 (1966), requires: that he could remain silent; that anything $T$ said could be used against him in court; and that he was entitled to an attorney, either retained or appointed.", him,1,0
"Challenging his conviction in a federal habeas corpus proceeding, Thompson maintained that the Alaska troopers gained his confession without according him the warnings Miranda v. Arizona, 384 U.S. 436 (1966), requires: that he could remain silent; that anything $T$ said could be used against him in court; and that he was entitled to an attorney, either retained or appointed.", he,1,0
"Given the obvious imbalance in the Skilled Craft category, and given the $T$ commitment to eliminating such imbalances, it was plainly not unreasonable for the Agency to determine that it was appropriate to consider as one factor the sex of Ms. Joyce in making its decision.",agency,1,1
That the inadequate label was both a but-for and proximate cause of $T$ injury is supported by the record and no longer challenged by Wyeth.,levine,1,1
"$T$ and amicus United States instead contend that the Code defines the ""property"" Reilly claimed as exempt under §522(l) as an ""interest"" whose value cannot exceed a certain dollar amount.",schwab,1,0
"Respondents claim that a party generally may assert only $T$ own rights, and that petitioner has no standing to assert the rights of its adversary, the plaintiff class, in order to defeat the judgment in favor of the class.",his,-1,0
"Respondents claim that a party generally may assert only $T$ own rights, and that petitioner has no standing to assert the rights of its adversary, the plaintiff class, in order to defeat the judgment in favor of the class.",petitioner,-1,0
"The District Court ruled that to recover under the first count $T$ would have to prove a specific ""custom of refusing service to whites who were in the company of Negroes"" that was ""enforced by the State"" under its criminal trespass statute.",petitioner,-1,0
the decision to hire Joyce was made pursuant to an $T$ plan,agency,1,1
$T$ had failed to prove racial discrimination,Respondents,-1,1
"The court found no violation of clearly established law because Lane had ""learned of the information that $T$ testified about while working as Director at [CITY],"" such that his ""speech [could] still be considered as part of his official job duties and not made as a citizen on a matter of public concern.""",he,1,0
"The court found no violation of clearly established law because Lane had ""learned of the information that $T$ testified about while working as Director at [CITY],"" such that his ""speech [could] still be considered as part of his official job duties and not made as a citizen on a matter of public concern.""",lane,1,0
"The court found no violation of clearly established law because Lane had ""learned of the information that $T$ testified about while working as Director at [CITY],"" such that his ""speech [could] still be considered as part of his official job duties and not made as a citizen on a matter of public concern.""", his,1,0
$T$ did not meet this standard,tyler,-1,0
"That is so, $T$ reasons",she,0,1
"Before asking any questions, Blankenship reviewed $T$ Miranda rights with him, and obtained a written waiver of those rights.",shatzer,-1,1
"Before asking any questions, Blankenship reviewed $T$ Miranda rights with him, and obtained a written waiver of those rights.", him,-1,1
"At a hearing on March 29, 1983, the District Court found probable cause to believe that the $T$ had committed first-degree murder and thus concluded that the case had prosecutive merit.",defendant,-1,1
the $T$ is exacting too high a penalty in relation to the offense committed,government,-1,1
"The first count charged that Miss $T$ had been refused service by Kress because she was a ""Caucasian in the company of Negroes.""",Adickes,1,0
"The first count charged that Miss $T$ had been refused service by Kress because she was a ""Caucasian in the company of Negroes.""", she,1,0
"Because Schwab did not object within the time prescribed by Rule 4003(b), $T$ asserted that the estate forfeited its claim to such value.",reilly,1,1
"$T$ listed in the column titled ""value of claimed exemption",reilly,0,1
$T$ opened herself up to the full range of possible sentences,mitchell,0,0
"These features, the court indicated, were key: $T$ arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and he was not arrested at the conclusion of the interrogation.",thompson,-1,0
"These features, the court indicated, were key: $T$ arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and he was not arrested at the conclusion of the interrogation.", him,-1,0
"These features, the court indicated, were key: $T$ arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and he was not arrested at the conclusion of the interrogation.", he,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform $T$ of his Miranda rights.",him,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform $T$ of his Miranda rights.",his,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform $T$ of his Miranda rights.", he,-1,0
"The Alaska trial court denied his motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform $T$ of his Miranda rights.", his,-1,0
"Moreover, $T$ did not dispute the validity of the qualifications set forth in the city charter with regard to the Nominating Panel.",Respondents,-1,1
"It reasoned that, because Lane learned of the subject matter of $T$ testimony in the course of his employment with CITY, Garcetti requires that his testimony be treated as the speech of an employer rather than that of a citizen.",his,1,0
"It reasoned that, because Lane learned of the subject matter of $T$ testimony in the course of his employment with CITY, Garcetti requires that his testimony be treated as the speech of an employer rather than that of a citizen.",lane,1,0
"It reasoned that, because Lane learned of the subject matter of $T$ testimony in the course of his employment with CITY, Garcetti requires that his testimony be treated as the speech of an employer rather than that of a citizen.", his,1,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,she,1,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,petitioner,1,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants., her,1,0
petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants., she,1,0
"Rita perjury had interfered with the $T$ potential ""obstruction of justice""",government,-1,1
"The State Attorney for Washington County charged $T$ with second-degree sexual offense, sexual child abuse, second-degree assault, and contributing to conditions rendering a child in need of assistance.",shatzer,-1,1
"The Federal District Court denied $T$ petition for a writ of habeas corpus, and the Ninth Circuit affirmed.",thompson,-1,0
"According to Reilly, Schwab was required to treat the estimate of market value $T$ entered in column four as part of her claimed exemption in identifying the ""property claimed as exempt"" under §522(l).",she,1,1
"According to Reilly, Schwab was required to treat the estimate of market value $T$ entered in column four as part of her claimed exemption in identifying the ""property claimed as exempt"" under §522(l).",reilly,1,1
Lee retained an attorney and entered into plea discussions with the $T$.,government,0,1
$T$ was named as a defendant in the initial civil action filed by Fitzgerald in 1974.,Butterfield,-1,1
"The Government has argued that, even if hung counts cannot enter the issue-preclusion analysis, $T$ has failed to show that the jury acquittals necessarily resolved in his favor an issue of ultimate fact that must be proved to convict him of insider trading and money laundering. ",Yeager,-1,0
"The Government has argued that, even if hung counts cannot enter the issue-preclusion analysis, $T$ has failed to show that the jury acquittals necessarily resolved in his favor an issue of ultimate fact that must be proved to convict him of insider trading and money laundering. ", his,-1,0
"The Government has argued that, even if hung counts cannot enter the issue-preclusion analysis, $T$ has failed to show that the jury acquittals necessarily resolved in his favor an issue of ultimate fact that must be proved to convict him of insider trading and money laundering. ", him,-1,0
"These features, the court indicated, were key: Thompson arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and $T$ was not arrested at the conclusion of the interrogation.",he,-1,0
"These features, the court indicated, were key: Thompson arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and $T$ was not arrested at the conclusion of the interrogation.",thompson,-1,0
"These features, the court indicated, were key: Thompson arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and $T$ was not arrested at the conclusion of the interrogation.", him,-1,0
"These features, the court indicated, were key: Thompson arrived at the station in response to a trooper request; two unarmed troopers in plain clothes questioned him; Thompson was told he was free to go at any time; and $T$ was not arrested at the conclusion of the interrogation.", he,-1,0
"The Alaska trial court denied $T$ motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of his Miranda rights.",his,-1,0
"The Alaska trial court denied $T$ motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of his Miranda rights.", he,-1,0
"The Alaska trial court denied $T$ motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of his Miranda rights.", him,-1,0
"The Alaska trial court denied $T$ motion to suppress the confession, however, ruling that he was not ""in custody"" for Miranda purposes, therefore the troopers were not required to inform him of his Miranda rights.", his,-1,0
"Although the trial court held that, under the totality of the circumstances, a reasonable person would have felt free to leave, it also observed that the troopers subsequent actions - releasing and shortly thereafter arresting $T$ - rendered the question ""very close.""",thompson,-1,0
$T$ had received as part of his compensation.,he,0,0
"The $T$ announced a vacancy for the position of road dispatcher in the Agency Roads Division on December 12, 1979.",agency,0,1
"$T$ fired respondent Churchill from her nursing job at a public hospital, allegedly because of statements",Petitioner,1,0
"After considering all this, Hopper rejected $T$ grievance.",Churchill,-1,1
"The evaluation of $T$ was as follows: ""Well qualified applicant; two years of [road maintenance worker] experience plus 11 years of Road Yard Clerk.",johnson,1,0
$T$ began with the County in 1967 as a road yard clerk,petitioner johnson,0,0
"In finding $T$ negligent as well as strictly liable, the jury also determined that Levine injury was foreseeable.",wyeth,-1,0
"After reviewing the trial record, the court disagreed with $T$ reading of what the jury necessarily decided.",petitioner,-1,0
"$T$ did not challenge the racial composition of the School Board, which consisted of two Negroes and seven whites when respondents filed their complaint and which now consists of three Negroes and six whites.",Respondents,-1,1
$T$ pretrial showings were insufficient to withstand Petitioner motion for summary judgment.,respondent,-1,1
"The Eleventh Circuit affirmed, holding that $T$ testimony was not entitled to First Amendment protection.",lane,-1,0
the plaintiff decision to testify was motivated solely by $T$ desire to comply with a subpoena.,his,1,0
the plaintiff decision to testify was motivated solely by $T$ desire to comply with a subpoena.,plaintiff,1,0
"The investigating prosecutor brought $T$ before the grand jury, placed him under oath, and asked him about these matters.",rita,-1,0
"The investigating prosecutor brought $T$ before the grand jury, placed him under oath, and asked him about these matters.", him,-1,0
"they could not continue to ""tolerate that kind of negativism"" from $T$.",Churchill,-1,1
"the jury had ""acquitted [$T$] on the groun[d] that he did not participate in the fraud.""",petitioner,1,0
"the jury had ""acquitted [$T$] on the groun[d] that he did not participate in the fraud.""", he,1,0
$T$ proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants.,she,1,0
$T$ proved that respondent refused her service because of a state-enforced custom of racial segregation in public restaurants., her,1,0
There were times when Rompilla was even actively obstructive by sending $T$ off on false leads,counsel,-1,0
There were times when Rompilla was even actively obstructive by sending $T$ off on false leads,Rompilla,-1,0
"While $T$ reservation may have put the government to its proof as to the amount of drugs, her declination to testify on that issue could properly be held against her.""",her,-1,0
"While $T$ reservation may have put the government to its proof as to the amount of drugs, her declination to testify on that issue could properly be held against her.""", her,-1,0
$T$ recognized from the outset,Rompilla attorney,0,0
"It reasoned that petitioner ""did not dispute"" the Government theory that $T$ ""helped shape the message"" of the allegedly fraudulent presentations made at the analyst conference, and therefore rejected the District Court conclusion that the jury had ""acquitted [petitioner] on the groun[d] that he did not participate in the fraud.""",he,-1,0
"It reasoned that petitioner ""did not dispute"" the Government theory that $T$ ""helped shape the message"" of the allegedly fraudulent presentations made at the analyst conference, and therefore rejected the District Court conclusion that the jury had ""acquitted [petitioner] on the groun[d] that he did not participate in the fraud.""",petitioner,-1,0
"It reasoned that petitioner ""did not dispute"" the Government theory that $T$ ""helped shape the message"" of the allegedly fraudulent presentations made at the analyst conference, and therefore rejected the District Court conclusion that the jury had ""acquitted [petitioner] on the groun[d] that he did not participate in the fraud.""", he,-1,0
"asserting a violation, inter alia, of 1 of the Sherman Act by Midway and other $T$, including several doctors.",Petitioner,1,0
"asserting a violation, inter alia, of 1 of the Sherman Act by Midway and other $T$, including several doctors.",Midway,1,0
After the class was certified $T$ provided each class member with notice through first-class mail.,respondents,1,1
"Thus, the judge asked Rita counsel, ""Are you going to put on evidence to show that [Rita] should be getting a downward departure, or under 3553, your client would be entitled to a different sentence than $T$ should get under sentencing guidelines?"" App. 52.", rita counsel,1,0
"Thus, the judge asked Rita counsel, ""Are you going to put on evidence to show that [Rita] should be getting a downward departure, or under 3553, your client would be entitled to a different sentence than $T$ should get under sentencing guidelines?"" App. 52.",rita,1,0
interstate commerce would be affected by $T$ removal from Midway staff.,Pinhas,1,1
The third and final source tapped for mitigating material was the cadre of three mental health witnesses who were asked to look into $T$ mental state as of the time of the offense and his competency to stand trial.,Rompilla,0,0
Reilly further informed the Bankruptcy Court that exempting her business equipment from the estate was so important to her that $T$ would dismiss her bankruptcy case if doing so was the only way to avoid the equipment sale at auction.,she,-1,1
Reilly further informed the Bankruptcy Court that exempting her business equipment from the estate was so important to her that $T$ would dismiss her bankruptcy case if doing so was the only way to avoid the equipment sale at auction.,reilly,-1,1
Reilly further informed the Bankruptcy Court that exempting her business equipment from the estate was so important to her that $T$ would dismiss her bankruptcy case if doing so was the only way to avoid the equipment sale at auction., her,-1,1
"In 1973 and 1976, $T$ submitted supplemental new drug applications",wyeth,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",she,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.",petitioner,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.", her,1,0
"With respect to the substantive count, for reasons explained in Part II, we think petitioner will have made out a claim under 1983 for violation of her equal protection rights if she proves that $T$ was refused service by Kress because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.", she,1,0
"However, in $T$ version, which was corroborated by others who had overheard part of the conversation, her speech was largely limited to nondisruptive statements critical of the hospital ""cross-training"" policy, which she believed threatened patient care.",Churchill,1,1
"However, in $T$ version, which was corroborated by others who had overheard part of the conversation, her speech was largely limited to nondisruptive statements critical of the hospital ""cross-training"" policy, which she believed threatened patient care.", she,1,1
"In support of his version of events Harlow relies particularly on the deposition testimony of Air Force Secretary Seamans, who stated that he regarded abolition of Fitzgerald position as necessary ""to improve the efficiency"" of the Financial Management Office of the Air Force and that $T$ never received any White House instruction regarding the Fitzgerald case.",he,1,0
"In support of his version of events Harlow relies particularly on the deposition testimony of Air Force Secretary Seamans, who stated that he regarded abolition of Fitzgerald position as necessary ""to improve the efficiency"" of the Financial Management Office of the Air Force and that $T$ never received any White House instruction regarding the Fitzgerald case.",Harlow,1,0
"In support of his version of events Harlow relies particularly on the deposition testimony of Air Force Secretary Seamans, who stated that he regarded abolition of Fitzgerald position as necessary ""to improve the efficiency"" of the Financial Management Office of the Air Force and that $T$ never received any White House instruction regarding the Fitzgerald case.", he,1,0
$T$’s representation “fell below an objective standard of reasonableness”,counsel,-1,1
"$T$ was entitled to evaluate the claimed exemptions propriety based on three Schedule C entries: the description of the business equipment in which Reilly claimed the exempt interests; the Code provisions governing the claimed exemptions; and the amounts Reilly listed in the column titled ""value of claimed exemption.""",schwab,1,0
Churchill made disruptive statements critical of her department and of $T$.,Petitioner,1,0
$T$ had been pressured into answering questions,he,-1,0
